User_ID,Frequency,Monetary,Avg_Purchase,Gender,Age,Occupation,City_Category,F_Score,M_Score,FM_Score,Segment
1001673,44,556373,12644.84090909091,M,0-17,10,C,2,3,5,Big spenders (infrequent)
1001674,16,94838,5927.375,M,36-45,2,C,1,1,2,At risk / low engagement
1001675,318,3135460,9859.93710691824,F,26-35,6,B,4,4,8,Champions
1001676,471,4172021,8857.794055201699,M,18-25,4,B,4,4,8,Champions
1001677,21,169124,8053.523809523809,M,18-25,14,C,1,1,2,At risk / low engagement
1001678,72,692790,9622.083333333334,F,18-25,17,C,3,3,6,Loyal high-value
1001679,49,518384,10579.265306122448,M,26-35,12,B,2,2,4,At risk / low engagement
1001680,1026,8699596,8479.138401559454,M,26-35,20,A,4,4,8,Champions
1001681,71,746472,10513.69014084507,M,18-25,4,A,3,3,6,Loyal high-value
1001682,16,187958,11747.375,M,26-35,2,A,1,1,2,At risk / low engagement
1001683,98,772009,7877.642857142857,F,26-35,7,C,3,3,6,Loyal high-value
1001684,40,380593,9514.825,M,18-25,3,B,2,2,4,At risk / low engagement
1001685,236,1912799,8105.080508474576,M,36-45,12,B,4,4,8,Champions
1001686,19,166121,8743.21052631579,M,36-45,12,B,1,1,2,At risk / low engagement
1001687,219,1590553,7262.799086757991,M,26-35,3,A,4,4,8,Champions
1001688,81,788563,9735.345679012345,F,18-25,4,C,3,3,6,Loyal high-value
1001691,32,338675,10583.59375,F,26-35,17,C,2,2,4,At risk / low engagement
1001692,118,1304690,11056.694915254237,M,36-45,20,A,4,4,8,Champions
1001693,174,1640029,9425.454022988506,M,26-35,12,C,4,4,8,Champions
1001694,221,2245230,10159.411764705883,M,26-35,12,B,4,4,8,Champions
1001695,102,1197602,11741.196078431372,M,26-35,1,C,3,4,7,Loyal high-value
1001696,179,1995241,11146.597765363129,M,36-45,7,C,4,4,8,Champions
1001697,204,1958553,9600.75,F,18-25,4,B,4,4,8,Champions
1001699,194,1900743,9797.644329896908,F,26-35,19,A,4,4,8,Champions
1001700,27,221795,8214.62962962963,M,26-35,20,B,2,1,3,At risk / low engagement
1001701,320,2669963,8343.634375,F,26-35,4,B,4,4,8,Champions
1001702,43,482889,11229.976744186046,M,18-25,10,C,2,2,4,At risk / low engagement
1001703,17,206189,12128.764705882353,M,18-25,15,C,1,1,2,At risk / low engagement
1001704,19,207440,10917.894736842105,M,26-35,4,C,1,1,2,At risk / low engagement
1001705,40,295672,7391.8,F,18-25,4,C,2,2,4,At risk / low engagement
1001706,125,1089610,8716.88,M,26-35,20,B,4,3,7,Loyal high-value
1001707,49,504591,10297.775510204081,M,51-55,1,C,2,2,4,At risk / low engagement
1001708,15,165428,11028.533333333333,M,26-35,0,C,1,1,2,At risk / low engagement
1001709,120,840789,7006.575,M,26-35,0,C,4,3,7,Loyal high-value
1001710,46,423260,9201.304347826086,M,18-25,0,A,2,2,4,At risk / low engagement
1001711,14,96740,6910.0,F,18-25,4,C,1,1,2,At risk / low engagement
1001712,274,2605944,9510.744525547445,M,26-35,0,B,4,4,8,Champions
1001713,16,128723,8045.1875,M,26-35,0,C,1,1,2,At risk / low engagement
1001714,152,1392974,9164.302631578947,M,26-35,17,C,4,4,8,Champions
1001715,25,250431,10017.24,M,26-35,16,C,1,2,3,At risk / low engagement
1001716,109,876400,8040.366972477064,M,26-35,0,B,3,3,6,Loyal high-value
1001717,237,2328214,9823.68776371308,F,51-55,6,B,4,4,8,Champions
1001718,21,269859,12850.42857142857,M,18-25,4,C,1,2,3,At risk / low engagement
1001719,20,127775,6388.75,M,18-25,16,C,1,1,2,At risk / low engagement
1001720,34,361394,10629.235294117647,M,18-25,4,C,2,2,4,At risk / low engagement
1001721,61,262249,4299.163934426229,M,18-25,19,C,3,2,5,Frequent low-value
1001722,114,1108844,9726.701754385966,M,36-45,0,C,3,3,6,Loyal high-value
1001723,84,1040483,12386.702380952382,M,36-45,17,C,3,3,6,Loyal high-value
1001724,105,1096395,10441.857142857143,M,18-25,4,C,3,3,6,Loyal high-value
1001725,19,206317,10858.78947368421,M,18-25,19,C,1,1,2,At risk / low engagement
1001726,219,1903879,8693.511415525114,M,26-35,2,B,4,4,8,Champions
1001727,288,3291804,11429.875,M,36-45,16,B,4,4,8,Champions
1001728,21,248935,11854.047619047618,M,18-25,4,C,1,2,3,At risk / low engagement
1001729,27,194559,7205.888888888889,M,26-35,7,B,2,1,3,At risk / low engagement
1001730,10,67010,6701.0,F,18-25,4,C,1,1,2,At risk / low engagement
1001731,37,268260,7250.27027027027,F,18-25,0,C,2,2,4,At risk / low engagement
1001732,22,266622,12119.181818181818,M,18-25,4,C,1,2,3,At risk / low engagement
1001733,457,4110004,8993.44420131291,M,18-25,14,B,4,4,8,Champions
1001734,43,431685,10039.186046511628,M,46-50,17,B,2,2,4,At risk / low engagement
1001735,51,335569,6579.78431372549,M,18-25,20,B,2,2,4,At risk / low engagement
1001736,110,877617,7978.336363636364,M,55+,8,C,3,3,6,Loyal high-value
1001737,446,3995259,8957.979820627803,M,36-45,20,B,4,4,8,Champions
1001738,35,311350,8895.714285714286,M,36-45,16,C,2,2,4,At risk / low engagement
1001739,46,425215,9243.804347826086,M,55+,16,C,2,2,4,At risk / low engagement
1001740,36,340879,9468.861111111111,M,55+,1,C,2,2,4,At risk / low engagement
1001741,389,4358776,11205.07969151671,M,36-45,7,A,4,4,8,Champions
1001742,24,243535,10147.291666666666,M,26-35,15,C,1,2,3,At risk / low engagement
1001743,42,430669,10254.02380952381,M,36-45,17,C,2,2,4,At risk / low engagement
1001744,80,717631,8970.3875,M,36-45,12,C,3,3,6,Loyal high-value
1001745,43,456687,10620.627906976744,M,46-50,0,A,2,2,4,At risk / low engagement
1001746,187,2445649,13078.336898395723,M,26-35,4,C,4,4,8,Champions
1001747,63,367979,5840.936507936508,M,26-35,0,C,3,2,5,Frequent low-value
1001748,338,3212202,9503.556213017751,M,51-55,1,A,4,4,8,Champions
1001749,316,2219131,7022.566455696203,M,26-35,2,B,4,4,8,Champions
1001750,41,323257,7884.317073170731,M,51-55,5,B,2,2,4,At risk / low engagement
1001751,16,168211,10513.1875,M,36-45,20,C,1,1,2,At risk / low engagement
1001752,238,2608735,10961.07142857143,M,26-35,3,B,4,4,8,Champions
1001753,164,2087524,12728.80487804878,M,36-45,6,B,4,4,8,Champions
1001754,22,152183,6917.409090909091,M,18-25,19,C,1,1,2,At risk / low engagement
1001755,228,1766475,7747.6973684210525,F,18-25,4,B,4,4,8,Champions
1001756,34,271298,7979.35294117647,F,26-35,1,B,2,2,4,At risk / low engagement
1001757,231,2578278,11161.376623376624,M,26-35,4,B,4,4,8,Champions
1001758,237,2119798,8944.29535864979,F,26-35,0,B,4,4,8,Champions
1001759,144,1311357,9106.645833333334,M,26-35,16,C,4,4,8,Champions
1001760,41,286299,6982.90243902439,F,26-35,3,C,2,2,4,At risk / low engagement
1001761,62,386518,6234.1612903225805,M,36-45,0,C,3,2,5,Frequent low-value
1001762,39,520286,13340.666666666666,M,26-35,14,B,2,2,4,At risk / low engagement
1001763,20,180152,9007.6,M,36-45,7,C,1,1,2,At risk / low engagement
1001764,357,4073429,11410.165266106442,M,18-25,0,B,4,4,8,Champions
1001765,58,614359,10592.396551724138,M,18-25,4,C,3,3,6,Loyal high-value
1001766,14,108997,7785.5,F,46-50,0,C,1,1,2,At risk / low engagement
1001767,171,1605158,9386.888888888889,M,26-35,20,C,4,4,8,Champions
1001768,73,575182,7879.2054794520545,M,46-50,16,C,3,3,6,Loyal high-value
1001769,45,297780,6617.333333333333,M,26-35,17,C,2,2,4,At risk / low engagement
1001770,57,427799,7505.245614035088,M,36-45,16,C,3,2,5,Frequent low-value
1001771,20,295885,14794.25,M,26-35,17,C,1,2,3,At risk / low engagement
1001772,19,159752,8408.0,M,55+,2,C,1,1,2,At risk / low engagement
1001773,34,288619,8488.79411764706,M,18-25,4,B,2,2,4,At risk / low engagement
1001774,24,219825,9159.375,M,26-35,17,C,1,1,2,At risk / low engagement
1001775,83,914038,11012.506024096385,M,26-35,4,C,3,3,6,Loyal high-value
1001776,227,1902709,8381.977973568282,M,26-35,0,B,4,4,8,Champions
1001777,32,341521,10672.53125,M,26-35,20,C,2,2,4,At risk / low engagement
1001778,312,2820361,9039.61858974359,M,18-25,4,B,4,4,8,Champions
1001779,91,816058,8967.670329670329,M,18-25,1,C,3,3,6,Loyal high-value
1001780,342,2562637,7493.090643274853,M,36-45,1,B,4,4,8,Champions
1001781,58,474147,8174.948275862069,F,36-45,0,C,3,2,5,Frequent low-value
1001782,20,162326,8116.3,M,46-50,0,C,1,1,2,At risk / low engagement
1001784,26,224098,8619.153846153846,M,18-25,20,B,2,1,3,At risk / low engagement
1001785,27,263792,9770.074074074075,M,18-25,4,B,2,2,4,At risk / low engagement
1001786,31,287481,9273.58064516129,M,46-50,1,C,2,2,4,At risk / low engagement
1001787,14,108323,7737.357142857143,M,18-25,8,A,1,1,2,At risk / low engagement
1001788,24,186851,7785.458333333333,M,46-50,2,A,1,1,2,At risk / low engagement
1001789,32,372278,11633.6875,M,0-17,10,C,2,2,4,At risk / low engagement
1001790,197,2095204,10635.553299492385,M,26-35,0,C,4,4,8,Champions
1001791,84,802046,9548.166666666666,M,18-25,4,C,3,3,6,Loyal high-value
1001792,20,162126,8106.3,F,26-35,2,C,1,1,2,At risk / low engagement
1001793,160,1526334,9539.5875,M,26-35,4,B,4,4,8,Champions
1001794,240,1646237,6859.320833333333,M,26-35,11,B,4,4,8,Champions
1001795,17,195747,11514.529411764706,M,18-25,17,C,1,1,2,At risk / low engagement
1001796,91,782257,8596.23076923077,M,51-55,11,C,3,3,6,Loyal high-value
1001797,96,1001295,10430.15625,M,36-45,7,C,3,3,6,Loyal high-value
1001798,33,305116,9245.939393939394,M,46-50,11,C,2,2,4,At risk / low engagement
1001799,53,421226,7947.66037735849,M,36-45,11,B,2,2,4,At risk / low engagement
1001801,14,134750,9625.0,F,26-35,6,C,1,1,2,At risk / low engagement
1001802,119,1174673,9871.20168067227,M,18-25,4,A,4,4,8,Champions
1001803,149,1548481,10392.489932885906,M,26-35,2,B,4,4,8,Champions
1001804,63,657323,10433.698412698413,M,26-35,7,C,3,3,6,Loyal high-value
1001805,93,1029810,11073.225806451614,M,18-25,4,C,3,3,6,Loyal high-value
1001806,118,1296918,10990.830508474577,M,18-25,4,B,4,4,8,Champions
1001807,107,1151822,10764.691588785046,M,18-25,17,C,3,4,7,Loyal high-value
1001808,19,168670,8877.368421052632,F,18-25,4,C,1,1,2,At risk / low engagement
1001809,25,188816,7552.64,F,26-35,14,C,1,1,2,At risk / low engagement
1001810,27,196333,7271.592592592592,M,51-55,13,A,2,1,3,At risk / low engagement
1001812,382,3669862,9606.968586387435,F,26-35,12,A,4,4,8,Champions
1001813,10,70037,7003.7,F,36-45,6,C,1,1,2,At risk / low engagement
1001815,20,174572,8728.6,M,0-17,1,C,1,1,2,At risk / low engagement
1001816,32,351148,10973.375,F,36-45,9,C,2,2,4,At risk / low engagement
1001817,74,685032,9257.18918918919,M,36-45,1,A,3,3,6,Loyal high-value
1001818,29,304090,10485.862068965518,M,0-17,8,C,2,2,4,At risk / low engagement
1001819,56,647592,11564.142857142857,F,36-45,12,C,3,3,6,Loyal high-value
1001820,182,1762105,9681.895604395604,M,26-35,20,B,4,4,8,Champions
1001821,14,164727,11766.214285714286,M,26-35,20,C,1,1,2,At risk / low engagement
1001822,43,413610,9618.837209302326,F,26-35,0,C,2,2,4,At risk / low engagement
1001823,13,85201,6553.923076923077,F,36-45,1,C,1,1,2,At risk / low engagement
1001824,98,832046,8490.265306122448,F,18-25,4,C,3,3,6,Loyal high-value
1001825,84,655808,7807.238095238095,M,26-35,7,C,3,3,6,Loyal high-value
1001826,30,279874,9329.133333333333,M,46-50,11,C,2,2,4,At risk / low engagement
1001827,24,241870,10077.916666666666,F,26-35,1,C,1,2,3,At risk / low engagement
1001828,76,612508,8059.315789473684,M,18-25,4,B,3,3,6,Loyal high-value
1001829,20,167137,8356.85,M,26-35,16,C,1,1,2,At risk / low engagement
1001830,18,264009,14667.166666666666,M,18-25,4,C,1,2,3,At risk / low engagement
1001831,55,516197,9385.4,M,18-25,4,B,3,2,5,Frequent low-value
1001832,25,197644,7905.76,F,18-25,4,C,1,1,2,At risk / low engagement
1001833,50,444100,8882.0,M,18-25,17,B,2,2,4,At risk / low engagement
1001834,35,342256,9778.742857142857,M,36-45,5,C,2,2,4,At risk / low engagement
1001835,436,4421244,10140.467889908257,M,26-35,19,B,4,4,8,Champions
1001836,227,2143440,9442.466960352423,M,26-35,0,A,4,4,8,Champions
1001837,433,3941757,9103.364896073903,M,26-35,2,B,4,4,8,Champions
1001838,15,145601,9706.733333333334,M,36-45,7,A,1,1,2,At risk / low engagement
1001839,48,612013,12750.270833333334,M,18-25,4,C,2,3,5,Big spenders (infrequent)
1001840,16,237371,14835.6875,M,26-35,12,B,1,1,2,At risk / low engagement
1001841,123,805809,6551.292682926829,M,18-25,0,C,4,3,7,Loyal high-value
1001842,267,2782838,10422.614232209738,M,18-25,4,B,4,4,8,Champions
1001843,71,673260,9482.535211267606,M,26-35,12,A,3,3,6,Loyal high-value
1001844,14,99790,7127.857142857143,F,18-25,4,A,1,1,2,At risk / low engagement
1001845,115,802485,6978.130434782609,M,26-35,2,B,3,3,6,Loyal high-value
1001846,29,343187,11834.034482758621,M,46-50,12,B,2,2,4,At risk / low engagement
1001847,20,217022,10851.1,M,18-25,4,C,1,1,2,At risk / low engagement
1001848,15,109256,7283.733333333334,M,36-45,5,A,1,1,2,At risk / low engagement
1001849,15,202272,13484.8,M,36-45,7,C,1,1,2,At risk / low engagement
1001850,45,511763,11372.511111111111,M,18-25,5,C,2,2,4,At risk / low engagement
1001851,289,2179541,7541.664359861592,M,26-35,19,B,4,4,8,Champions
1001852,27,288781,10695.592592592593,M,26-35,12,B,2,2,4,At risk / low engagement
1001853,79,623014,7886.2531645569625,M,51-55,0,B,3,3,6,Loyal high-value
1001854,133,1007424,7574.616541353384,M,26-35,0,C,4,3,7,Loyal high-value
1001855,48,537171,11191.0625,M,18-25,4,C,2,3,5,Big spenders (infrequent)
1001856,71,1057538,14894.901408450703,M,55+,7,C,3,3,6,Loyal high-value
1001857,20,243379,12168.95,M,0-17,10,C,1,2,3,At risk / low engagement
1001858,61,685990,11245.737704918032,F,18-25,4,B,3,3,6,Loyal high-value
1001859,25,233235,9329.4,F,26-35,4,C,1,1,2,At risk / low engagement
1001860,171,1681405,9832.777777777777,M,55+,16,C,4,4,8,Champions
1001861,254,2246459,8844.326771653543,M,51-55,16,A,4,4,8,Champions
1001862,21,207193,9866.333333333334,M,51-55,14,C,1,1,2,At risk / low engagement
1001863,55,620513,11282.054545454546,M,18-25,4,B,3,3,6,Loyal high-value
1001864,15,112387,7492.466666666666,M,36-45,7,B,1,1,2,At risk / low engagement
1001865,191,1431064,7492.48167539267,F,18-25,1,B,4,4,8,Champions
1001866,90,860896,9565.511111111111,M,26-35,7,A,3,3,6,Loyal high-value
1001867,33,258715,7839.848484848485,M,51-55,7,A,2,2,4,At risk / low engagement
1001868,36,280891,7802.527777777777,M,51-55,11,C,2,2,4,At risk / low engagement
1001869,29,236760,8164.137931034483,M,46-50,14,C,2,1,3,At risk / low engagement
1001870,85,979348,11521.741176470588,M,55+,13,C,3,3,6,Loyal high-value
1001871,78,815460,10454.615384615385,F,46-50,1,C,3,3,6,Loyal high-value
1001872,18,180078,10004.333333333334,M,51-55,20,C,1,1,2,At risk / low engagement
1001873,95,948404,9983.2,M,36-45,7,B,3,3,6,Loyal high-value
1001874,40,444101,11102.525,M,46-50,7,B,2,2,4,At risk / low engagement
1001875,179,1594560,8908.156424581006,M,36-45,12,A,4,4,8,Champions
1001876,17,134580,7916.470588235294,M,26-35,12,C,1,1,2,At risk / low engagement
1001877,80,657619,8220.2375,F,46-50,20,B,3,3,6,Loyal high-value
1001878,52,556971,10710.98076923077,M,0-17,10,C,2,3,5,Big spenders (infrequent)
1001879,149,1701293,11418.073825503356,M,26-35,4,C,4,4,8,Champions
1001880,529,4697136,8879.274102079395,M,36-45,0,B,4,4,8,Champions
1001881,28,245109,8753.892857142857,M,36-45,2,A,2,2,4,At risk / low engagement
1001882,131,1332584,10172.396946564886,M,36-45,16,C,4,4,8,Champions
1001883,237,1745728,7365.940928270043,F,51-55,0,B,4,4,8,Champions
1001884,409,3944076,9643.21760391198,M,46-50,20,B,4,4,8,Champions
1001885,39,405027,10385.307692307691,M,51-55,17,B,2,2,4,At risk / low engagement
1001886,11,105396,9581.454545454546,M,26-35,12,C,1,1,2,At risk / low engagement
1001887,64,564091,8813.921875,M,55+,15,C,3,3,6,Loyal high-value
1001888,17,172599,10152.882352941177,M,36-45,12,C,1,1,2,At risk / low engagement
1001889,355,2954684,8323.05352112676,M,18-25,14,B,4,4,8,Champions
1001891,154,1647667,10699.136363636364,M,46-50,1,C,4,4,8,Champions
1001892,11,116648,10604.363636363636,M,26-35,20,C,1,1,2,At risk / low engagement
1001893,26,207796,7992.153846153846,F,36-45,0,B,2,1,3,At risk / low engagement
1001894,97,898361,9261.453608247422,F,36-45,7,B,3,3,6,Loyal high-value
1001895,47,597657,12716.106382978724,M,36-45,14,C,2,3,5,Big spenders (infrequent)
1001896,118,1219262,10332.728813559323,M,55+,13,C,4,4,8,Champions
1001897,362,3003146,8295.983425414364,F,51-55,2,A,4,4,8,Champions
1001898,16,134466,8404.125,M,26-35,12,C,1,1,2,At risk / low engagement
1001899,417,3797112,9105.78417266187,F,46-50,6,A,4,4,8,Champions
1001900,24,197287,8220.291666666666,M,55+,12,A,1,1,2,At risk / low engagement
1001901,97,1120140,11547.835051546392,M,51-55,7,C,3,4,7,Loyal high-value
1001902,145,1681677,11597.772413793104,M,26-35,19,C,4,4,8,Champions
1001903,120,1325044,11042.033333333333,M,36-45,0,B,4,4,8,Champions
1001904,197,1791915,9096.015228426397,M,18-25,1,B,4,4,8,Champions
1001905,34,310256,9125.176470588236,F,36-45,20,A,2,2,4,At risk / low engagement
1001906,12,107747,8978.916666666666,F,26-35,5,C,1,1,2,At risk / low engagement
1001907,9,92888,10320.888888888889,M,36-45,17,C,1,1,2,At risk / low engagement
1001908,101,800846,7929.168316831683,M,55+,13,C,3,3,6,Loyal high-value
1001909,34,290249,8536.735294117647,M,18-25,4,C,2,2,4,At risk / low engagement
1001910,29,240471,8292.103448275862,M,0-17,10,C,2,2,4,At risk / low engagement
1001911,17,144692,8511.29411764706,F,18-25,4,C,1,1,2,At risk / low engagement
1001912,549,3319877,6047.134790528233,M,26-35,4,A,4,4,8,Champions
1001914,13,101069,7774.538461538462,F,36-45,14,B,1,1,2,At risk / low engagement
1001915,17,131238,7719.882352941177,M,51-55,13,C,1,1,2,At risk / low engagement
1001916,220,2090542,9502.463636363636,M,46-50,7,B,4,4,8,Champions
1001917,65,842700,12964.615384615385,M,18-25,10,B,3,3,6,Loyal high-value
1001918,10,68941,6894.1,F,46-50,6,C,1,1,2,At risk / low engagement
1001919,26,176445,6786.346153846154,M,0-17,0,C,2,1,3,At risk / low engagement
1001920,340,2950808,8678.847058823529,F,36-45,7,B,4,4,8,Champions
1001921,44,509886,11588.318181818182,M,55+,12,C,2,2,4,At risk / low engagement
1001922,245,2248247,9176.518367346938,F,26-35,7,B,4,4,8,Champions
1001923,35,289979,8285.114285714286,M,36-45,7,C,2,2,4,At risk / low engagement
1001925,160,1633785,10211.15625,M,51-55,7,B,4,4,8,Champions
1001926,370,3653257,9873.667567567567,F,0-17,0,B,4,4,8,Champions
1001927,9,76523,8502.555555555555,M,36-45,7,C,1,1,2,At risk / low engagement
1001928,119,1325017,11134.596638655463,M,0-17,10,B,4,4,8,Champions
1001929,15,112864,7524.266666666666,F,0-17,10,A,1,1,2,At risk / low engagement
1001930,172,1237927,7197.25,M,26-35,15,A,4,4,8,Champions
1001931,59,431634,7315.830508474576,M,26-35,2,A,3,2,5,Frequent low-value
1001932,49,480478,9805.673469387755,M,26-35,7,A,2,2,4,At risk / low engagement
1001933,20,173571,8678.55,M,18-25,19,B,1,1,2,At risk / low engagement
1001934,31,235899,7609.645161290323,M,26-35,17,B,2,1,3,At risk / low engagement
1001935,35,266981,7628.028571428571,M,0-17,10,B,2,2,4,At risk / low engagement
1001936,19,157986,8315.052631578947,M,36-45,0,C,1,1,2,At risk / low engagement
1001937,164,1252974,7640.085365853659,M,26-35,11,C,4,4,8,Champions
1001938,95,1012962,10662.757894736842,F,26-35,2,C,3,3,6,Loyal high-value
1001939,126,1309864,10395.746031746032,F,36-45,2,C,4,4,8,Champions
1001940,35,396491,11328.314285714287,M,26-35,12,C,2,2,4,At risk / low engagement
1001941,898,6817493,7591.863028953229,M,36-45,17,A,4,4,8,Champions
1001942,32,200427,6263.34375,M,36-45,5,B,2,1,3,At risk / low engagement
1001943,371,3384425,9122.439353099731,M,18-25,4,B,4,4,8,Champions
1001944,41,407314,9934.487804878048,F,18-25,4,C,2,2,4,At risk / low engagement
1001945,40,347915,8697.875,M,26-35,20,C,2,2,4,At risk / low engagement
1001946,49,484415,9886.020408163266,M,26-35,14,A,2,2,4,At risk / low engagement
1001947,70,762558,10893.685714285713,M,26-35,7,B,3,3,6,Loyal high-value
1001948,104,1115459,10725.567307692309,M,0-17,10,B,3,3,6,Loyal high-value
1001949,59,692944,11744.813559322034,M,18-25,17,C,3,3,6,Loyal high-value
1001950,78,830304,10644.923076923076,M,26-35,12,C,3,3,6,Loyal high-value
1001951,74,450698,6090.513513513513,F,18-25,4,C,3,2,5,Frequent low-value
1001952,131,932607,7119.137404580153,M,36-45,1,B,4,3,7,Loyal high-value
1001953,21,163967,7807.952380952381,F,26-35,2,C,1,1,2,At risk / low engagement
1001954,86,835924,9720.046511627907,M,26-35,16,C,3,3,6,Loyal high-value
1001955,23,168176,7312.0,M,0-17,19,C,1,1,2,At risk / low engagement
1001956,44,401007,9113.795454545454,M,36-45,0,C,2,2,4,At risk / low engagement
1001957,28,248964,8891.57142857143,F,18-25,4,C,2,2,4,At risk / low engagement
1001958,477,3937012,8253.69392033543,F,26-35,1,B,4,4,8,Champions
1001959,34,360718,10609.35294117647,F,51-55,13,C,2,2,4,At risk / low engagement
1001960,119,1090406,9163.0756302521,M,46-50,7,B,4,3,7,Loyal high-value
1001961,55,632384,11497.89090909091,F,51-55,3,C,3,3,6,Loyal high-value
1001962,287,1757095,6122.282229965157,F,18-25,1,B,4,4,8,Champions
1001963,44,404966,9203.772727272728,F,51-55,9,C,2,2,4,At risk / low engagement
1001964,16,151521,9470.0625,F,26-35,6,C,1,1,2,At risk / low engagement
1001965,36,275408,7650.222222222223,M,55+,17,C,2,2,4,At risk / low engagement
1001966,30,374223,12474.1,M,26-35,20,C,2,2,4,At risk / low engagement
1001967,16,110140,6883.75,M,51-55,7,B,1,1,2,At risk / low engagement
1001968,267,2097591,7856.146067415731,M,26-35,11,B,4,4,8,Champions
1001969,303,2876315,9492.788778877888,F,26-35,3,B,4,4,8,Champions
1001970,34,322470,9484.411764705883,M,51-55,13,C,2,2,4,At risk / low engagement
1001971,17,158253,9309.0,F,26-35,14,C,1,1,2,At risk / low engagement
1001972,46,531630,11557.173913043478,M,46-50,17,C,2,3,5,Big spenders (infrequent)
1001973,21,201529,9596.619047619048,M,26-35,1,A,1,1,2,At risk / low engagement
1001974,287,2652357,9241.662020905924,M,36-45,17,B,4,4,8,Champions
1001976,71,673695,9488.661971830987,M,36-45,5,C,3,3,6,Loyal high-value
1001977,40,364040,9101.0,M,55+,6,C,2,2,4,At risk / low engagement
1001978,94,878647,9347.308510638299,M,0-17,10,C,3,3,6,Loyal high-value
1001979,23,195770,8511.739130434782,M,55+,17,B,1,1,2,At risk / low engagement
1001980,685,5549865,8101.992700729927,M,36-45,7,A,4,4,8,Champions
1001981,46,364130,7915.869565217391,M,55+,1,C,2,2,4,At risk / low engagement
1001982,94,876068,9319.872340425532,M,0-17,10,C,3,3,6,Loyal high-value
1001983,306,3666177,11980.970588235294,M,26-35,14,A,4,4,8,Champions
1001984,160,1709859,10686.61875,M,18-25,10,B,4,4,8,Champions
1001985,86,1057821,12300.244186046511,M,46-50,12,A,3,3,6,Loyal high-value
1001986,13,176078,13544.461538461539,M,51-55,13,C,1,1,2,At risk / low engagement
1001987,23,235729,10249.08695652174,M,26-35,17,C,1,1,2,At risk / low engagement
1001988,355,2881510,8116.929577464789,F,26-35,1,B,4,4,8,Champions
1001989,18,163218,9067.666666666666,M,51-55,6,C,1,1,2,At risk / low engagement
1001990,24,220056,9169.0,M,26-35,7,C,1,1,2,At risk / low engagement
1001991,12,143143,11928.583333333334,M,26-35,20,C,1,1,2,At risk / low engagement
1001992,53,295892,5582.867924528302,M,18-25,4,C,2,2,4,At risk / low engagement
1001993,10,67394,6739.4,M,36-45,17,C,1,1,2,At risk / low engagement
1001994,15,164394,10959.6,M,36-45,2,C,1,1,2,At risk / low engagement
1001995,45,450857,10019.044444444444,M,26-35,1,C,2,2,4,At risk / low engagement
1001996,108,1352589,12523.972222222223,M,36-45,0,C,3,4,7,Loyal high-value
1001997,24,214683,8945.125,M,26-35,0,A,1,1,2,At risk / low engagement
1001998,206,1819356,8831.825242718447,F,51-55,9,B,4,4,8,Champions
1001999,59,526332,8920.881355932202,F,36-45,3,C,3,3,6,Loyal high-value
1002000,54,516831,9570.944444444445,M,18-25,4,C,2,2,4,At risk / low engagement
1002001,30,277062,9235.4,M,51-55,1,A,2,2,4,At risk / low engagement
1002002,78,726297,9311.5,F,55+,13,C,3,3,6,Loyal high-value
1002003,41,406113,9905.19512195122,M,0-17,10,C,2,2,4,At risk / low engagement
1002004,54,592235,10967.314814814816,M,46-50,19,C,2,3,5,Big spenders (infrequent)
1002005,54,378080,7001.481481481482,M,18-25,4,C,2,2,4,At risk / low engagement
1002006,24,170868,7119.5,M,36-45,0,A,1,1,2,At risk / low engagement
1002007,26,289367,11129.5,M,51-55,16,C,2,2,4,At risk / low engagement
1002008,88,845406,9606.886363636364,M,26-35,3,C,3,3,6,Loyal high-value
1002009,32,367410,11481.5625,F,36-45,7,C,2,2,4,At risk / low engagement
1002010,411,2902942,7063.1192214111925,M,18-25,4,B,4,4,8,Champions
1002011,141,1370857,9722.390070921985,F,36-45,3,B,4,4,8,Champions
1002012,338,2735812,8094.118343195266,M,26-35,4,B,4,4,8,Champions
1002013,38,464609,12226.552631578947,M,46-50,0,C,2,2,4,At risk / low engagement
1002014,29,391830,13511.379310344828,M,18-25,4,C,2,2,4,At risk / low engagement
1002015,485,4044989,8340.183505154639,M,18-25,4,B,4,4,8,Champions
1002016,196,2103196,10730.591836734693,F,55+,2,C,4,4,8,Champions
1002017,65,844698,12995.353846153846,M,26-35,17,C,3,3,6,Loyal high-value
1002018,251,2335655,9305.398406374503,M,36-45,16,B,4,4,8,Champions
1002019,16,144759,9047.4375,M,51-55,1,B,1,1,2,At risk / low engagement
1002020,271,2404911,8874.210332103321,M,26-35,7,B,4,4,8,Champions
1002021,77,936844,12166.805194805194,M,26-35,0,C,3,3,6,Loyal high-value
1002022,103,1133463,11004.495145631068,M,26-35,7,C,3,4,7,Loyal high-value
1002023,155,1606007,10361.335483870967,M,18-25,4,B,4,4,8,Champions
1002024,137,893299,6520.430656934306,M,0-17,19,C,4,3,7,Loyal high-value
1002025,70,880253,12575.042857142857,M,55+,13,C,3,3,6,Loyal high-value
1002026,119,979146,8228.117647058823,M,51-55,16,C,4,3,7,Loyal high-value
1002027,65,602524,9269.6,F,26-35,9,C,3,3,6,Loyal high-value
1002028,17,164548,9679.29411764706,M,46-50,6,C,1,1,2,At risk / low engagement
1002029,141,949485,6733.936170212766,F,26-35,12,A,4,3,7,Loyal high-value
